url,tagfrom,tagto,organizator,isgood
https://lenta.ru/news/2020/01/03/radimov/,139,174,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2020/01/03/telebachenie/,144,164,minkultury,True
https://lenta.ru/news/2020/01/03/cons_beaten/,12,40,skr,True
https://lenta.ru/news/2020/01/03/cons_beaten/,218,221,fsin,True
https://lenta.ru/news/2020/01/03/ustugov/,,,,True
https://lenta.ru/news/2020/01/03/ah_paris/,,,,True
https://lenta.ru/news/2020/01/03/kravchuk/,153,166,verhovnaya-rada,True
https://lenta.ru/news/2020/01/03/kiev/,135,162,sbu,True
https://lenta.ru/news/2020/01/03/srochno_vyrazhaite_ozabochennost/,37,39,tsentrizbirkom-rossii,True
https://lenta.ru/news/2020/01/03/srochno_vyrazhaite_ozabochennost/,271,290,minyust-rf,True
https://lenta.ru/news/2020/01/03/srochno_vyrazhaite_ozabochennost/,293,324,minobrnauki,True
https://lenta.ru/news/2020/01/03/zvezdopad/,159,163,riamo,True
https://lenta.ru/news/2020/01/03/rus_cinema/,174,201,minkultury,True
https://lenta.ru/news/2020/01/03/kovalchuk/,588,590,ska,True
https://lenta.ru/news/2020/01/03/doktor/,690,698,minzdrav-rf,True
https://lenta.ru/news/2020/01/03/doktor/,931,940,vesti-ru,True
https://lenta.ru/news/2020/01/03/pompeo/,70,79,mid,True
https://lenta.ru/news/2020/01/03/lavrov/,362,364,oon,True
https://lenta.ru/news/2020/01/03/lavrov/,588,597,mid,True
https://lenta.ru/news/2020/01/03/lavrov/,622,640,gosdep-ssha,True
https://lenta.ru/news/2020/01/03/usa/,259,267,pentagon,True
https://lenta.ru/news/2020/01/03/usa/,384,393,mid,True
https://lenta.ru/news/2020/01/03/tv/,9,47,komitet-gosdumy-po-mezhdunarodnym-delam,True
https://lenta.ru/news/2020/01/03/alish/,659,664,forbes,True
https://lenta.ru/news/2020/01/03/mom/,,,,True
https://lenta.ru/news/2020/01/03/zeeeeee/,,,,True
https://lenta.ru/news/2020/01/03/wtyf/,,,,True
https://lenta.ru/news/2020/01/03/kuds/,,,,True
https://lenta.ru/news/2020/01/03/ter/,235,237,oon,True
https://lenta.ru/news/2020/01/03/ssj/,1,29,grazhdanskie-samolety-suhogo,True
https://lenta.ru/news/2020/01/03/ssj/,38,77,oak,True
https://lenta.ru/news/2020/01/04/war/,,,,True
https://lenta.ru/news/2020/01/04/acrobats/,,,,True
https://lenta.ru/news/2020/01/04/mob/,665,680,parlament-turtsii,True
https://lenta.ru/news/2020/01/04/diachenko/,130,133,tsska,True
https://lenta.ru/news/2020/01/04/safely/,,,,True
https://lenta.ru/news/2020/01/04/numberone/,,,,True
https://lenta.ru/news/2020/01/04/pogoda/,,,,True
https://lenta.ru/news/2020/01/04/avia/,,,,True
https://lenta.ru/news/2020/01/04/target/,,,,True
https://lenta.ru/news/2020/01/04/kady/,256,258,oon,True
https://lenta.ru/news/2020/01/04/vliyanie/,829,840,zhurnal-time,True
https://lenta.ru/news/2020/01/04/acr/,,,,True
https://lenta.ru/news/2020/01/04/sex/,,,,True
https://lenta.ru/news/2020/01/04/win7/,1,18,microsoft,True
https://lenta.ru/news/2020/01/04/win7/,447,455,ria-novosti,True
https://lenta.ru/news/2020/01/04/morozov/,245,260,sovet-federatsii,True
https://lenta.ru/news/2020/01/04/morozov/,981,999,ministerstvo-oborony,True
https://lenta.ru/news/2020/01/04/cel/,,,,True
https://lenta.ru/news/2020/01/04/zvonok/,492,500,pentagon,True
https://lenta.ru/news/2020/01/04/oborona/,203,213,sovbez-oon,True
https://lenta.ru/news/2020/01/04/oborona/,211,213,oon,True
https://lenta.ru/news/2020/01/04/vtorosortno/,,,,True
https://lenta.ru/news/2020/01/04/vdv/,159,175,ministerstvo-oborony,True
https://lenta.ru/news/2020/01/04/samolet/,33,54,red-wings,True
https://lenta.ru/news/2020/01/04/gaz/,576,577,es,True
https://lenta.ru/news/2020/01/04/gaz/,601,611,gazprom,True
https://lenta.ru/news/2020/01/04/rezz/,141,144,mvd,True
https://lenta.ru/news/2020/01/04/net/,,,,True
https://lenta.ru/news/2020/01/04/fire/,170,182,mchs,True
https://lenta.ru/news/2020/01/04/amsterdam/,66,78,daily-telegraph,True
https://lenta.ru/news/2020/01/04/zastole/,98,104,ria-ura-ru,True
https://lenta.ru/news/2020/01/04/block/,529,555,sbu,True
https://lenta.ru/news/2020/01/04/conor_habib/,,,,True
https://lenta.ru/news/2020/01/04/skalka/,,,,True
https://lenta.ru/news/2020/01/04/gazbitrazh/,1,27,naftogaz,True
https://lenta.ru/news/2020/01/04/gazbitrazh/,70,79,gazprom,True
https://lenta.ru/news/2020/01/04/trump_decision/,320,328,bloomberg,True
https://lenta.ru/news/2020/01/04/trump_decision/,951,991,komitet-nachalnikov-shtabov,True
https://lenta.ru/news/2020/01/04/trump_decision/,1151,1158,pentagon,True
https://lenta.ru/news/2020/01/04/trump_decision/,1708,1721,gosdep-ssha,True
https://lenta.ru/news/2020/01/04/trump_decision/,1998,2000,oon,True
https://lenta.ru/news/2020/01/04/battery/,789,794,google,True
https://lenta.ru/news/2020/01/04/money/,1,34,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2020/01/04/podnimite_mne_nogi/,140,144,moskovskiy-komsomolets,True
https://lenta.ru/news/2020/01/04/terror/,344,346,fsb,True
https://lenta.ru/news/2020/01/04/prava/,192,196,gibdd,True
https://lenta.ru/news/2020/01/04/prava/,363,374,gazeta-izvestiya,True
https://lenta.ru/news/2020/01/04/ogonki/,262,268,ria-ura-ru,True
https://lenta.ru/news/2020/01/04/ogonki/,986,1024,komitet-gosdumy-po-mezhdunarodnym-delam,True
https://lenta.ru/news/2020/01/04/akora/,387,396,daily-mail,True
https://lenta.ru/news/2020/01/04/akora/,1219,1226,bbc-news,True
https://lenta.ru/news/2020/01/04/nissan/,64,70,renault,True
https://lenta.ru/news/2020/01/04/death_car/,683,689,real,True
https://lenta.ru/news/2020/01/04/snizhenie_iraq/,193,245,islamskoe-gosudarstvo,True
https://lenta.ru/news/2020/01/04/snizhenie_iraq/,1108,1115,pentagon,True
https://lenta.ru/news/2020/01/04/snizhenie_iraq/,1393,1401,bloomberg,True
https://lenta.ru/news/2020/01/04/snizhenie_iraq/,1664,1677,gosdep-ssha,True
https://lenta.ru/news/2020/01/04/snizhenie_iraq/,1954,1956,oon,True
https://lenta.ru/news/2020/01/04/pesok/,,,,True
https://lenta.ru/news/2020/01/04/dogovor/,438,440,mid,True
https://lenta.ru/news/2020/01/04/dohodi/,,,,True
https://lenta.ru/news/2020/01/04/pompeos_reaction/,191,208,new-york-times,True
https://lenta.ru/news/2020/01/04/pompeos_reaction/,1141,1143,mid,True
https://lenta.ru/news/2020/01/04/razvedka/,907,910,nato,True
https://lenta.ru/news/2020/01/04/turkmen/,102,108,ia-sputnik,True
https://lenta.ru/news/2020/01/04/no_changes/,106,124,gosdep-ssha,True
https://lenta.ru/news/2020/01/04/no_changes/,940,942,oon,True
https://lenta.ru/news/2020/01/04/kovalchuk_lol/,936,938,ska,True
https://lenta.ru/news/2020/01/04/ww3/,923,925,mid,True
https://lenta.ru/news/2020/01/04/soldat/,,,,True
https://lenta.ru/news/2020/01/04/serebro/,,,,True
https://lenta.ru/news/2020/01/04/turkey_to_libya/,546,555,sovbez-oon,True
https://lenta.ru/news/2020/01/04/snowboard/,,,,True
https://lenta.ru/news/2020/01/04/punish/,851,861,sovbez-oon,True
https://lenta.ru/news/2020/01/04/punish/,859,861,oon,True
https://lenta.ru/news/2020/01/04/punish/,1275,1277,mid,True
https://lenta.ru/news/2020/01/04/neft/,,,,True
https://lenta.ru/news/2020/01/04/vremya_mesto/,432,453,skr,True
https://lenta.ru/news/2020/01/04/vremya_mesto/,469,502,tsentrizbirkom-rossii,True
https://lenta.ru/news/2020/01/04/vremya_mesto/,518,531,schetnaya-palata,True
https://lenta.ru/news/2020/01/04/putin/,1471,1479,pentagon,True
https://lenta.ru/news/2020/01/04/third_war/,,,,True
https://lenta.ru/news/2020/01/04/mangal/,,,,True
https://lenta.ru/news/2020/01/04/paris/,,,,True
https://lenta.ru/news/2020/01/04/fire_show_nazi/,630,654,mvd,True
https://lenta.ru/news/2020/01/04/best_pr_ever/,1615,1617,mid,True
https://lenta.ru/news/2020/01/04/koldun/,,,,True
https://lenta.ru/news/2020/01/04/the_best/,360,362,rbk,True
https://lenta.ru/news/2020/01/04/the_best/,959,963,vgtrk,True
https://lenta.ru/news/2020/01/04/vremenno/,1299,1301,oon,True
https://lenta.ru/news/2020/01/04/pedofil/,195,216,skr,True
https://lenta.ru/news/2020/01/04/pedofil/,1140,1164,mvd,True
https://lenta.ru/news/2020/01/04/flag/,712,722,sovbez-oon,True
https://lenta.ru/news/2020/01/04/flag/,720,722,oon,True
https://lenta.ru/news/2020/01/04/flag/,1084,1086,mid,True
https://lenta.ru/news/2020/01/04/knopka/,9,49,rvsn,True
https://lenta.ru/news/2020/01/04/knopka/,301,331,moskovskiy-komsomolets,True
https://lenta.ru/news/2020/01/04/brak/,136,155,minyust-rf,True
https://lenta.ru/news/2020/01/04/brak/,485,491,gosduma,True
https://lenta.ru/news/2020/01/04/brak/,583,599,rossiyskaya-gazeta,True
https://lenta.ru/news/2020/01/04/morell/,163,173,cbs,True
https://lenta.ru/news/2020/01/04/morell/,219,259,tsru,True
https://lenta.ru/news/2020/01/04/morell/,1075,1077,mid,True
https://lenta.ru/news/2020/01/04/kabmin/,855,866,minpromtorg,True
https://lenta.ru/news/2020/01/04/schumacher/,,,,True
https://lenta.ru/news/2020/01/04/anomalii/,,,,True
https://lenta.ru/news/2020/01/04/nikas/,210,213,fsin,True
https://lenta.ru/news/2020/01/04/minsk/,,,,True
https://lenta.ru/news/2020/01/04/mesto/,,,,True
https://lenta.ru/news/2020/01/04/first_newborn/,,,,True
https://lenta.ru/news/2020/01/04/neft_idet/,,,,True
https://lenta.ru/news/2020/01/04/body_parts/,,,,True
https://lenta.ru/news/2020/01/04/cowberry/,,,,True
https://lenta.ru/news/2020/01/04/livefest/,,,,True
https://lenta.ru/news/2020/01/04/bilet/,,,,True
https://lenta.ru/news/2020/01/04/when_to/,,,,True
https://lenta.ru/news/2020/01/04/rus_sweden/,1,14,sbornaya-rossii,True
https://lenta.ru/news/2020/01/04/izhevsk/,,,,True
https://lenta.ru/news/2020/01/04/so_we_can_kiss/,75,82,fox-news,True
https://lenta.ru/news/2020/01/04/so_we_can_kiss/,200,214,the-independent,True
https://lenta.ru/news/2020/01/04/vzriv/,197,214,sky-news,True
https://lenta.ru/news/2020/01/04/vzriv/,983,992,hezbolla,True
https://lenta.ru/news/2020/01/04/sboi/,,,,True
https://lenta.ru/news/2020/01/04/vodka/,,,,True
https://lenta.ru/news/2020/01/04/treryak/,82,95,sbornaya-rossii,True
https://lenta.ru/news/2020/01/04/fridman/,,,,True
https://lenta.ru/news/2020/01/04/gnil/,16,29,verhovnaya-rada,True
https://lenta.ru/news/2020/01/04/gnil/,1008,1012,vgtrk,True
https://lenta.ru/news/2020/01/04/podalshe/,1138,1147,hezbolla,True
https://lenta.ru/news/2020/01/04/syabitova/,155,161,ria-ura-ru,True
https://lenta.ru/news/2020/01/04/syabitova/,661,687,minyust-rf,True
https://lenta.ru/news/2020/01/04/army/,,,,True
https://lenta.ru/news/2020/01/04/defolt/,842,870,mezhdunarodnyy-valyutnyy-fond,True
https://lenta.ru/news/2020/01/04/final/,229,238,lenta-ru,True
https://lenta.ru/news/2020/01/05/butman/,,,,True
https://lenta.ru/news/2020/01/05/posledstviya/,813,815,mid,True
https://lenta.ru/news/2020/01/05/udar/,,,,True
https://lenta.ru/news/2020/01/05/nedovolstvo/,1020,1026,gosduma,True
https://lenta.ru/news/2020/01/05/opasnost/,336,344,pentagon,True
https://lenta.ru/news/2020/01/05/opasnost/,1456,1458,mid,True
https://lenta.ru/news/2020/01/05/stop/,113,123,gazeta-izvestiya,True
https://lenta.ru/news/2020/01/05/ataka/,686,726,tsru,True
https://lenta.ru/news/2020/01/05/ataka/,1384,1386,oon,True
https://lenta.ru/news/2020/01/05/vostok/,1094,1096,oon,True
https://lenta.ru/news/2020/01/05/otvet/,17,19,mid,True
https://lenta.ru/news/2020/01/05/maas/,151,154,bild,True
https://lenta.ru/news/2020/01/05/maas/,245,247,mid,True
https://lenta.ru/news/2020/01/05/maas/,287,289,oon,True
https://lenta.ru/news/2020/01/05/podtverdila/,1049,1051,mid,True
https://lenta.ru/news/2020/01/05/primorye/,,,,True
https://lenta.ru/news/2020/01/05/kolbaska/,300,315,minzdrav-rf,True
https://lenta.ru/news/2020/01/05/mest/,292,295,ia-fars,True
https://lenta.ru/news/2020/01/05/mest/,1276,1278,oon,True
https://lenta.ru/news/2020/01/05/sun/,1117,1120,nasa,True
https://lenta.ru/news/2020/01/05/pushkov/,741,748,es,True
https://lenta.ru/news/2020/01/05/pushkov/,883,894,kongress-ssha,True
https://lenta.ru/news/2020/01/05/ice/,355,364,mchs,True
https://lenta.ru/news/2020/01/05/poterya/,,,,True
https://lenta.ru/news/2020/01/05/ura/,187,203,rossiyskaya-gazeta,True
https://lenta.ru/news/2020/01/05/polska/,36,38,mid,True
https://lenta.ru/news/2020/01/05/mstyu/,,,,True
https://lenta.ru/news/2020/01/05/udivlenie/,15,23,pentagon,True
https://lenta.ru/news/2020/01/05/udivlenie/,160,169,ministerstvo-oborony,True
https://lenta.ru/news/2020/01/05/udivlenie/,173,189,administratsiya-ssha,True
https://lenta.ru/news/2020/01/05/udivlenie/,200,224,new-york-times,True
https://lenta.ru/news/2020/01/05/udivlenie/,1161,1163,tsru,True
https://lenta.ru/news/2020/01/05/udivlenie/,1461,1463,oon,True
https://lenta.ru/news/2020/01/05/brideandbaby/,,,,True
https://lenta.ru/news/2020/01/05/suleymany/,927,929,mid,True
https://lenta.ru/news/2020/01/05/kubometres/,,,,True
https://lenta.ru/news/2020/01/05/threatens/,1184,1186,oon,True
https://lenta.ru/news/2020/01/05/kenia_shabab/,46,55,ash-shabab,True
https://lenta.ru/news/2020/01/05/kenia_shabab/,76,87,al-kaida,True
https://lenta.ru/news/2020/01/05/kenia_shabab/,1262,1264,oon,True
https://lenta.ru/news/2020/01/05/pulya/,131,136,mvd,True
https://lenta.ru/news/2020/01/05/pulya/,419,438,komsomolskaya-pravda,True
https://lenta.ru/news/2020/01/05/albin/,736,749,sbornaya-rossii,True
https://lenta.ru/news/2020/01/05/onkolog/,,,,True
https://lenta.ru/news/2020/01/05/dangerous_resto_food/,1,15,rospotrebnadzor,True
https://lenta.ru/news/2020/01/05/dangerous_resto_food/,1305,1313,minzdrav-rf,True
https://lenta.ru/news/2020/01/05/marriage_age/,3,28,obschestvennaya-palata-rossii,True
https://lenta.ru/news/2020/01/05/marriage_age/,878,904,minyust-rf,True
https://lenta.ru/news/2020/01/05/safronov/,1021,1024,fsin,True
https://lenta.ru/news/2020/01/05/ibra/,902,918,manchester-yunayted,True
https://lenta.ru/news/2020/01/05/contact/,1054,1061,gosduma,True
https://lenta.ru/news/2020/01/05/zebro_polski/,,,,True
https://lenta.ru/news/2020/01/05/pushh/,23,38,sovet-federatsii,True
https://lenta.ru/news/2020/01/04/mcd/,427,457,mai,True
https://lenta.ru/news/2020/01/04/mcd/,1655,1664,lenta-ru,True
https://lenta.ru/news/2020/01/05/lazha/,191,205,chempionat-com,True
https://lenta.ru/news/2020/01/05/lazha/,833,846,sbornaya-rossii,True
https://lenta.ru/news/2020/01/05/ze_musicians/,,,,True
https://lenta.ru/news/2020/01/05/avto/,121,137,rossiyskaya-gazeta,True
https://lenta.ru/news/2020/01/05/avto/,502,508,renault,True
https://lenta.ru/news/2020/01/05/wardrobe/,228,242,unian,True
https://lenta.ru/news/2020/01/05/meme_twitter_greta/,706,717,zhurnal-time,True
https://lenta.ru/news/2020/01/05/meme_twitter_greta/,1091,1093,oon,True
https://lenta.ru/news/2020/01/05/teheran/,612,614,mid,True
https://lenta.ru/news/2020/01/05/teheran/,1269,1271,oon,True
https://lenta.ru/news/2020/01/05/missile/,1,42,rvsn,True
https://lenta.ru/news/2020/01/05/missile/,191,200,ministerstvo-oborony,True
https://lenta.ru/news/2020/01/05/finn/,,,,True
https://lenta.ru/news/2020/01/05/denezhki/,,,,True
https://lenta.ru/news/2020/01/05/minzdrav/,1,35,minzdrav-rf,True
https://lenta.ru/news/2020/01/05/istanbul_tourists/,203,240,assotsiatsiya-turoperatorov-rossii,True
https://lenta.ru/news/2020/01/05/delo/,358,367,fontanka-ru,True
https://lenta.ru/news/2020/01/05/delo/,447,454,zenit,True
https://lenta.ru/news/2020/01/05/strike/,916,924,gazeta-the-times,True
https://lenta.ru/news/2020/01/05/bestsave21tour/,,,,True
https://lenta.ru/news/2020/01/05/sejudo/,,,,True
https://lenta.ru/news/2020/01/05/domtvor/,,,,True
https://lenta.ru/news/2020/01/05/teplo/,,,,True
https://lenta.ru/news/2020/01/05/russian_design/,,,,True
https://lenta.ru/news/2020/01/05/oman/,1161,1188,mvd,True
https://lenta.ru/news/2020/01/05/kritiki/,,,,True
https://lenta.ru/news/2020/01/05/golknifes/,,,,True
https://lenta.ru/news/2020/01/05/polkonskaya_posol/,26,64,komitet-gosdumy-po-mezhdunarodnym-delam,True
https://lenta.ru/news/2020/01/05/polkonskaya_posol/,162,181,komsomolskaya-pravda,True
https://lenta.ru/news/2020/01/05/prices/,267,273,ranhigs,True
https://lenta.ru/news/2020/01/05/prices/,267,269,ran,True
https://lenta.ru/news/2020/01/05/american_auto/,1060,1062,mid,True
https://lenta.ru/news/2020/01/05/bestsbornayaweek/,,,,True
https://lenta.ru/news/2020/01/05/iz_oknaa/,,,,True
https://lenta.ru/news/2020/01/05/ywc_2023/,185,199,chempionat-com,True
https://lenta.ru/news/2020/01/05/ywc_2023/,210,245,vsemirnoe-antidopingovoe-agentstvo,True
https://lenta.ru/news/2020/01/05/ywc_2023/,482,495,sbornaya-rossii,True
https://lenta.ru/news/2020/01/05/sex_on_the_beach/,,,,True
https://lenta.ru/news/2020/01/05/iraqi_out/,1070,1072,mid,True
https://lenta.ru/news/2020/01/05/enisei/,,,,True
https://lenta.ru/news/2020/01/05/zelenskiy/,594,603,lenta-ru,True
https://lenta.ru/news/2020/01/05/zelenskiy/,1269,1296,mvd,True
https://lenta.ru/news/2020/01/05/saudi/,954,956,mid,True
https://lenta.ru/news/2020/01/05/bolshunov/,,,,True
https://lenta.ru/news/2020/01/05/gre_mak/,,,,True
https://lenta.ru/news/2020/01/05/few_minutes_before/,379,381,mid,True
https://lenta.ru/news/2020/01/05/few_minutes_before/,402,423,sovbez-oon,True
https://lenta.ru/news/2020/01/05/few_minutes_before/,747,764,new-york-times,True
https://lenta.ru/news/2020/01/05/few_minutes_before/,920,928,pentagon,True
https://lenta.ru/news/2020/01/05/hakamada/,1403,1414,eho-moskvy,True
https://lenta.ru/news/2020/01/05/attacl/,139,141,cnn,True
https://lenta.ru/news/2020/01/05/attacl/,936,944,gazeta-the-times,True
https://lenta.ru/news/2020/01/05/alex_winner/,,,,True
https://lenta.ru/news/2020/01/05/man/,,,,True
https://lenta.ru/news/2020/01/05/piskunov/,,,,True
https://lenta.ru/news/2020/01/05/dtp/,180,201,skr,True
https://lenta.ru/news/2020/01/05/dtp/,828,830,mvd,True
https://lenta.ru/news/2020/01/05/cadet/,,,,True
https://lenta.ru/news/2020/01/05/rest/,125,135,gazeta-izvestiya,True
https://lenta.ru/news/2020/01/05/popalsya/,,,,True
https://lenta.ru/news/2020/01/05/nn/,,,,True
https://lenta.ru/news/2020/01/05/bounty/,,,,True
https://lenta.ru/news/2020/01/05/ice_show/,,,,True
https://lenta.ru/news/2020/01/05/deal/,376,381,magate,True
https://lenta.ru/news/2020/01/05/guaido/,770,771,es,True
https://lenta.ru/news/2020/01/05/politiki/,1725,1733,es,True
https://lenta.ru/news/2020/01/05/politiki/,1769,1772,obse,True
https://lenta.ru/news/2020/01/05/libya/,117,119,cnn,True
https://lenta.ru/news/2020/01/05/no_deal/,,,,True
https://lenta.ru/news/2020/01/05/no_chances/,108,115,es,True
https://lenta.ru/news/2020/01/05/no_chances/,124,149,nato,True
https://lenta.ru/news/2020/01/05/no_chances/,420,422,mid,True
https://lenta.ru/news/2020/01/05/erdootvet/,,,,True
https://lenta.ru/news/2020/01/05/blast/,,,,True
https://lenta.ru/news/2020/01/05/johnson/,,,,True
https://lenta.ru/news/2020/01/05/rus_can/,1,14,sbornaya-rossii,True
https://lenta.ru/news/2020/01/05/new_east/,27,36,hezbolla,True
https://lenta.ru/news/2020/01/05/new_east/,657,659,oon,True
https://lenta.ru/news/2020/01/06/uzhas/,792,819,mvd,True
https://lenta.ru/news/2020/01/06/otvet_udar/,,,,True
https://lenta.ru/news/2020/01/06/bumer/,23,38,sovet-federatsii,True
https://lenta.ru/news/2020/01/06/romeo_julliet/,125,150,mvd,True
https://lenta.ru/news/2020/01/06/match/,502,515,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/match/,620,631,lokomotiv,True
https://lenta.ru/news/2020/01/06/match/,800,806,gosduma,True
https://lenta.ru/news/2020/01/06/pechal/,,,,True
https://lenta.ru/news/2020/01/06/negative/,,,,True
https://lenta.ru/news/2020/01/06/pay_or_suffer/,,,,True
https://lenta.ru/news/2020/01/06/stay/,,,,True
https://lenta.ru/news/2020/01/06/stepanenko/,,,,True
https://lenta.ru/news/2020/01/06/loboda/,308,317,lenta-ru,True
https://lenta.ru/news/2020/01/06/davay/,126,140,chempionat-com,True
https://lenta.ru/news/2020/01/06/davay/,287,300,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/brent/,,,,True
https://lenta.ru/news/2020/01/06/workout/,,,,True
https://lenta.ru/news/2020/01/06/globes/,,,,True
https://lenta.ru/news/2020/01/06/ready/,96,105,reuters,True
https://lenta.ru/news/2020/01/06/bandera/,,,,True
https://lenta.ru/news/2020/01/06/mnogovato_budet/,,,,True
https://lenta.ru/news/2020/01/06/uhodit/,880,881,es,True
https://lenta.ru/news/2020/01/06/lavina/,185,187,mvd,True
https://lenta.ru/news/2020/01/06/daughter/,1187,1189,oon,True
https://lenta.ru/news/2020/01/06/king/,,,,True
https://lenta.ru/news/2020/01/06/dress/,,,,True
https://lenta.ru/news/2020/01/06/kenia/,104,113,ash-shabab,True
https://lenta.ru/news/2020/01/06/kenia/,134,145,al-kaida,True
https://lenta.ru/news/2020/01/06/kenia/,509,516,pentagon,True
https://lenta.ru/news/2020/01/06/kenia/,1073,1075,oon,True
https://lenta.ru/news/2020/01/06/legend/,,,,True
https://lenta.ru/news/2020/01/06/prikaz/,204,212,pentagon,True
https://lenta.ru/news/2020/01/06/prikaz/,265,285,new-york-times,True
https://lenta.ru/news/2020/01/06/prikaz/,1306,1308,oon,True
https://lenta.ru/news/2020/01/06/avtobus/,,,,True
https://lenta.ru/news/2020/01/06/monument/,9,15,gosduma,True
https://lenta.ru/news/2020/01/06/zamula/,10,23,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/run/,,,,True
https://lenta.ru/news/2020/01/06/poison/,,,,True
https://lenta.ru/news/2020/01/06/confession/,857,865,es,True
https://lenta.ru/news/2020/01/06/uspokoenie/,869,871,oon,True
https://lenta.ru/news/2020/01/06/zhirinovskiy/,7,10,ldpr,True
https://lenta.ru/news/2020/01/06/zhirinovskiy/,21,27,gosduma,True
https://lenta.ru/news/2020/01/06/zhirinovskiy/,138,144,ria-ura-ru,True
https://lenta.ru/news/2020/01/06/cancer/,,,,True
https://lenta.ru/news/2020/01/06/comment/,335,349,chempionat-com,True
https://lenta.ru/news/2020/01/06/comment/,423,436,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/comment/,1091,1102,lokomotiv,True
https://lenta.ru/news/2020/01/06/comment/,1144,1150,gosduma,True
https://lenta.ru/news/2020/01/06/f15/,415,420,boeing,True
https://lenta.ru/news/2020/01/06/zaderjali/,,,,True
https://lenta.ru/news/2020/01/06/murder/,741,749,pentagon,True
https://lenta.ru/news/2020/01/06/lady_gaga/,182,196,the-independent,True
https://lenta.ru/news/2020/01/06/smolov/,24,35,lokomotiv,True
https://lenta.ru/news/2020/01/06/smolov/,39,52,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/nodollar/,,,,True
https://lenta.ru/news/2020/01/06/kurs_rubl/,1494,1496,oon,True
https://lenta.ru/news/2020/01/06/soldat/,,,,True
https://lenta.ru/news/2020/01/06/invitation/,159,177,press-sluzhba-administratsii-prezidenta-rf,True
https://lenta.ru/news/2020/01/06/karlos_ghosn/,43,49,renault,True
https://lenta.ru/news/2020/01/06/meh/,,,,True
https://lenta.ru/news/2020/01/06/money/,3,11,sberbank-rossii,True
https://lenta.ru/news/2020/01/06/khabib_jump/,,,,True
https://lenta.ru/news/2020/01/06/taxi/,128,137,fontanka-ru,True
https://lenta.ru/news/2020/01/06/funeral/,,,,True
https://lenta.ru/news/2020/01/06/kolinda/,,,,True
https://lenta.ru/news/2020/01/06/ww3/,,,,True
https://lenta.ru/news/2020/01/06/novodachnaya/,,,,True
https://lenta.ru/news/2020/01/06/pokatalas/,,,,True
https://lenta.ru/news/2020/01/06/bashkiria_child/,,,,True
https://lenta.ru/news/2020/01/06/commentmid/,27,61,mid,True
https://lenta.ru/news/2020/01/06/dead/,140,164,roskosmos,True
https://lenta.ru/news/2020/01/06/dead/,904,925,fsin,True
https://lenta.ru/news/2020/01/06/iraq_ready/,340,343,nato,True
https://lenta.ru/news/2020/01/06/xam/,,,,True
https://lenta.ru/news/2020/01/06/dead2/,12,40,skr,True
https://lenta.ru/news/2020/01/06/dead2/,188,199,roskosmos,True
https://lenta.ru/news/2020/01/06/freeze/,115,122,minzdrav-rf,True
https://lenta.ru/news/2020/01/06/pigs/,,,,True
https://lenta.ru/news/2020/01/06/folktreatment/,,,,True
https://lenta.ru/news/2020/01/06/lichnost/,320,344,mvd,True
https://lenta.ru/news/2020/01/06/zoloto/,,,,True
https://lenta.ru/news/2020/01/06/118/,273,290,new-york-times,True
https://lenta.ru/news/2020/01/06/dead3/,30,41,roskosmos,True
https://lenta.ru/news/2020/01/06/dead3/,723,742,skr,True
https://lenta.ru/news/2020/01/06/dead3/,906,908,rbk,True
https://lenta.ru/news/2020/01/06/dead3/,947,989,vniiem,True
https://lenta.ru/news/2020/01/06/doctor/,,,,True
https://lenta.ru/news/2020/01/06/beer/,191,241,vtsiom,True
https://lenta.ru/news/2020/01/06/beer/,890,896,gosduma,True
https://lenta.ru/news/2020/01/06/beer/,1109,1128,pravitelstvo-rf,True
https://lenta.ru/news/2020/01/06/pogovoril/,80,103,genshtab,True
https://lenta.ru/news/2020/01/06/pogovoril/,218,237,ministerstvo-oborony,True
https://lenta.ru/news/2020/01/06/pogovoril/,828,830,mid,True
https://lenta.ru/news/2020/01/06/johnson/,321,340,leyboristskaya-partiya,True
https://lenta.ru/news/2020/01/06/johnson/,742,759,ldpr,True
https://lenta.ru/news/2020/01/06/johnson/,2174,2189,gazeta-the-times,True
https://lenta.ru/news/2020/01/06/taxist/,125,146,skr,True
https://lenta.ru/news/2020/01/06/holopi/,10,16,gosduma,True
https://lenta.ru/news/2020/01/06/holopi/,97,100,ldpr,True
https://lenta.ru/news/2020/01/06/mac/,28,40,mcdonald-s,True
https://lenta.ru/news/2020/01/06/mac/,349,351,wall-street-journal,True
https://lenta.ru/news/2020/01/06/bloger/,204,208,v1-ru,True
https://lenta.ru/news/2020/01/06/bloger/,1398,1401,ldpr,True
https://lenta.ru/news/2020/01/06/bloger/,1412,1418,gosduma,True
https://lenta.ru/news/2020/01/06/bragin/,16,29,sbornaya-rossii,True
https://lenta.ru/news/2020/01/06/second_vietnam/,1610,1612,oon,True
